"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/31/2020","AQS","250250002","1","38","ppb","36","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"02/01/2020","AQS","250250002","1","33","ppb","31","BOSTON KENMORE SQ","22","92.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"02/02/2020","AQS","250250002","1","25","ppb","24","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"02/03/2020","AQS","250250002","1","30","ppb","28","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"02/04/2020","AQS","250250002","1","43","ppb","41","BOSTON KENMORE SQ","22","92.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"02/05/2020","AQS","250250002","1","34","ppb","32","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"02/06/2020","AQS","250250002","1","33","ppb","31","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"02/07/2020","AQS","250250002","1","34","ppb","32","BOSTON KENMORE SQ","22","92.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"02/08/2020","AQS","250250002","1","11","ppb","10","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"02/09/2020","AQS","250250002","1","30","ppb","28","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"02/10/2020","AQS","250250002","1","26","ppb","25","BOSTON KENMORE SQ","22","92.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"02/11/2020","AQS","250250002","1","28","ppb","26","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"02/12/2020","AQS","250250002","1","29","ppb","27","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"02/13/2020","AQS","250250002","1","47","ppb","44","BOSTON KENMORE SQ","22","92.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"02/14/2020","AQS","250250002","1","13","ppb","12","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"02/15/2020","AQS","250250002","1","19","ppb","18","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"02/16/2020","AQS","250250002","1","27","ppb","25","BOSTON KENMORE SQ","22","92.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"02/17/2020","AQS","250250002","1","27","ppb","25","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"02/18/2020","AQS","250250002","1","25","ppb","24","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"02/19/2020","AQS","250250002","1","23","ppb","22","BOSTON KENMORE SQ","22","92.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"02/20/2020","AQS","250250002","1","21","ppb","20","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"02/21/2020","AQS","250250002","1","26","ppb","25","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"02/22/2020","AQS","250250002","1","21","ppb","20","BOSTON KENMORE SQ","22","92.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"02/23/2020","AQS","250250002","1","35","ppb","33","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"02/24/2020","AQS","250250002","1","38","ppb","36","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"02/25/2020","AQS","250250002","1","35","ppb","33","BOSTON KENMORE SQ","22","92.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"02/26/2020","AQS","250250002","1","32","ppb","30","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"02/27/2020","AQS","250250002","1","26","ppb","25","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"02/28/2020","AQS","250250002","1","18","ppb","17","BOSTON KENMORE SQ","22","92.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"02/29/2020","AQS","250250002","1","23","ppb","22","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"03/01/2020","AQS","250250002","1","19","ppb","18","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"03/02/2020","AQS","250250002","1","40","ppb","38","BOSTON KENMORE SQ","22","92.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"03/03/2020","AQS","250250002","1","29","ppb","27","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"03/04/2020","AQS","250250002","1","17","ppb","16","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"03/05/2020","AQS","250250002","1","39","ppb","37","BOSTON KENMORE SQ","22","92.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"03/06/2020","AQS","250250002","1","39","ppb","37","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"03/07/2020","AQS","250250002","1","9","ppb","8","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"03/08/2020","AQS","250250002","1","33","ppb","31","BOSTON KENMORE SQ","22","92.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"03/09/2020","AQS","250250002","1","32","ppb","30","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"03/10/2020","AQS","250250002","1","45","ppb","42","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"03/11/2020","AQS","250250002","1","20","ppb","19","BOSTON KENMORE SQ","22","92.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"03/12/2020","AQS","250250002","1","35","ppb","33","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"03/13/2020","AQS","250250002","1","31","ppb","29","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"03/14/2020","AQS","250250002","1","11","ppb","10","BOSTON KENMORE SQ","22","92.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"03/15/2020","AQS","250250002","1","16","ppb","15","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"03/16/2020","AQS","250250002","1","20","ppb","19","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"03/17/2020","AQS","250250002","1","24","ppb","23","BOSTON KENMORE SQ","22","92.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"03/18/2020","AQS","250250002","1","23","ppb","22","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"03/19/2020","AQS","250250002","1","18","ppb","17","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"03/20/2020","AQS","250250002","1","25","ppb","24","BOSTON KENMORE SQ","22","92.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"03/21/2020","AQS","250250002","1","12","ppb","11","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"03/22/2020","AQS","250250002","1","14","ppb","13","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"03/23/2020","AQS","250250002","1","22","ppb","21","BOSTON KENMORE SQ","22","92.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"03/24/2020","AQS","250250002","1","11","ppb","10","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"03/25/2020","AQS","250250002","1","16","ppb","15","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"03/26/2020","AQS","250250002","1","17","ppb","16","BOSTON KENMORE SQ","22","92.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"03/27/2020","AQS","250250002","1","17","ppb","16","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"03/28/2020","AQS","250250002","1","20","ppb","19","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"03/29/2020","AQS","250250002","1","7","ppb","7","BOSTON KENMORE SQ","22","92.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"03/30/2020","AQS","250250002","1","11","ppb","10","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"03/31/2020","AQS","250250002","1","20","ppb","19","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"04/01/2020","AQS","250250002","1","19","ppb","18","BOSTON KENMORE SQ","20","83.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"04/02/2020","AQS","250250002","1","8","ppb","8","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"04/03/2020","AQS","250250002","1","8","ppb","8","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"04/04/2020","AQS","250250002","1","8","ppb","8","BOSTON KENMORE SQ","22","92.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"04/05/2020","AQS","250250002","1","15","ppb","14","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"04/06/2020","AQS","250250002","1","20","ppb","19","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"04/07/2020","AQS","250250002","1","42","ppb","40","BOSTON KENMORE SQ","22","92.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"04/08/2020","AQS","250250002","1","27","ppb","25","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"04/09/2020","AQS","250250002","1","15","ppb","14","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"04/10/2020","AQS","250250002","1","8","ppb","8","BOSTON KENMORE SQ","22","92.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"04/11/2020","AQS","250250002","1","7","ppb","7","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"04/12/2020","AQS","250250002","1","16","ppb","15","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"04/13/2020","AQS","250250002","1","7","ppb","7","BOSTON KENMORE SQ","22","92.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"04/14/2020","AQS","250250002","1","6","ppb","6","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"04/15/2020","AQS","250250002","1","17","ppb","16","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"04/16/2020","AQS","250250002","1","14","ppb","13","BOSTON KENMORE SQ","22","92.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"04/17/2020","AQS","250250002","1","9","ppb","8","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"04/18/2020","AQS","250250002","1","17","ppb","16","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"04/19/2020","AQS","250250002","1","17","ppb","16","BOSTON KENMORE SQ","22","92.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"04/20/2020","AQS","250250002","1","27","ppb","25","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"04/21/2020","AQS","250250002","1","28","ppb","26","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"04/22/2020","AQS","250250002","1","7","ppb","7","BOSTON KENMORE SQ","22","92.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"04/23/2020","AQS","250250002","1","23","ppb","22","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"04/24/2020","AQS","250250002","1","39","ppb","37","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"04/25/2020","AQS","250250002","1","32","ppb","30","BOSTON KENMORE SQ","22","92.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"04/26/2020","AQS","250250002","1","20","ppb","19","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"04/27/2020","AQS","250250002","1","6","ppb","6","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"04/28/2020","AQS","250250002","1","19","ppb","18","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"04/29/2020","AQS","250250002","1","22","ppb","21","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"04/30/2020","AQS","250250002","1","11","ppb","10","BOSTON KENMORE SQ","21","88.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"05/01/2020","AQS","250250002","1","24","ppb","23","BOSTON KENMORE SQ","22","92.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"05/02/2020","AQS","250250002","1","11","ppb","10","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"05/03/2020","AQS","250250002","1","17","ppb","16","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"05/04/2020","AQS","250250002","1","7","ppb","7","BOSTON KENMORE SQ","22","92.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"05/05/2020","AQS","250250002","1","6","ppb","6","BOSTON KENMORE SQ","21","88.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"05/06/2020","AQS","250250002","1","15","ppb","14","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"05/07/2020","AQS","250250002","1","22","ppb","21","BOSTON KENMORE SQ","22","92.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"05/08/2020","AQS","250250002","1","9","ppb","8","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"05/09/2020","AQS","250250002","1","5","ppb","5","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"05/10/2020","AQS","250250002","1","19","ppb","18","BOSTON KENMORE SQ","22","92.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"05/11/2020","AQS","250250002","1","19","ppb","18","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"05/12/2020","AQS","250250002","1","6","ppb","6","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"05/14/2020","AQS","250250002","1","19","ppb","18","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"05/15/2020","AQS","250250002","1","14","ppb","13","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"05/16/2020","AQS","250250002","1","7","ppb","7","BOSTON KENMORE SQ","22","92.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"05/17/2020","AQS","250250002","1","10","ppb","9","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"05/18/2020","AQS","250250002","1","18","ppb","17","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"05/19/2020","AQS","250250002","1","23","ppb","22","BOSTON KENMORE SQ","22","92.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"05/20/2020","AQS","250250002","1","26","ppb","25","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"05/21/2020","AQS","250250002","1","13","ppb","12","BOSTON KENMORE SQ","24","100.0000","42602","Nitrogen dioxide (NO2)","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
