"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"09/10/2020","AirNow","250170010","1","0.013","ppm","12","ChelmsfordNR","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"09/11/2020","AirNow","250170010","1","0.014","ppm","13","ChelmsfordNR","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"09/12/2020","AirNow","250170010","1","0.021","ppm","19","ChelmsfordNR","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"09/13/2020","AirNow","250170010","1","0.026","ppm","24","ChelmsfordNR","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"09/14/2020","AirNow","250170010","1","0.025","ppm","23","ChelmsfordNR","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"09/15/2020","AirNow","250170010","1","0.018","ppm","17","ChelmsfordNR","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"09/17/2020","AirNow","250170010","1","0.03","ppm","28","ChelmsfordNR","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"09/18/2020","AirNow","250170010","1","0.025","ppm","23","ChelmsfordNR","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"09/19/2020","AirNow","250170010","1","0.028","ppm","26","ChelmsfordNR","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"09/20/2020","AirNow","250170010","1","0.027","ppm","25","ChelmsfordNR","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"09/21/2020","AirNow","250170010","1","0.022","ppm","20","ChelmsfordNR","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"09/22/2020","AirNow","250170010","1","0.032","ppm","30","ChelmsfordNR","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"09/23/2020","AirNow","250170010","1","0.038","ppm","35","ChelmsfordNR","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"09/24/2020","AirNow","250170010","1","0.028","ppm","26","ChelmsfordNR","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"09/25/2020","AirNow","250170010","1","0.032","ppm","30","ChelmsfordNR","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"09/26/2020","AirNow","250170010","1","0.04","ppm","37","ChelmsfordNR","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"09/27/2020","AirNow","250170010","1","0.028","ppm","26","ChelmsfordNR","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"09/28/2020","AirNow","250170010","1","0.023","ppm","21","ChelmsfordNR","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"09/29/2020","AirNow","250170010","1","0.025","ppm","23","ChelmsfordNR","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"09/30/2020","AirNow","250170010","1","0.025","ppm","23","ChelmsfordNR","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"10/01/2020","AirNow","250170010","1","0.03","ppm","28","ChelmsfordNR","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"10/03/2020","AirNow","250170010","1","0.026","ppm","24","ChelmsfordNR","19","79.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"10/04/2020","AirNow","250170010","1","0.029","ppm","27","ChelmsfordNR","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"10/05/2020","AirNow","250170010","1","0.019","ppm","18","ChelmsfordNR","23","96.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"10/06/2020","AirNow","250170010","1","0.025","ppm","23","ChelmsfordNR","19","79.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"10/07/2020","AirNow","250170010","1","0.032","ppm","30","ChelmsfordNR","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"10/08/2020","AirNow","250170010","1","0.027","ppm","25","ChelmsfordNR","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"10/09/2020","AirNow","250170010","1","0.024","ppm","22","ChelmsfordNR","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"10/10/2020","AirNow","250170010","1","0.043","ppm","40","ChelmsfordNR","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"10/11/2020","AirNow","250170010","1","0.025","ppm","23","ChelmsfordNR","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"10/12/2020","AirNow","250170010","1","0.025","ppm","23","ChelmsfordNR","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"10/13/2020","AirNow","250170010","1","0.024","ppm","22","ChelmsfordNR","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"10/14/2020","AirNow","250170010","1","0.031","ppm","29","ChelmsfordNR","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"10/15/2020","AirNow","250170010","1","0.038","ppm","35","ChelmsfordNR","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"10/16/2020","AirNow","250170010","1","0.029","ppm","27","ChelmsfordNR","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"10/17/2020","AirNow","250170010","1","0.028","ppm","26","ChelmsfordNR","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"10/18/2020","AirNow","250170010","1","0.028","ppm","26","ChelmsfordNR","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"10/19/2020","AirNow","250170010","1","0.021","ppm","19","ChelmsfordNR","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"10/20/2020","AirNow","250170010","1","0.015","ppm","14","ChelmsfordNR","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"10/21/2020","AirNow","250170010","1","0.014","ppm","13","ChelmsfordNR","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"10/22/2020","AirNow","250170010","1","0.024","ppm","22","ChelmsfordNR","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"10/23/2020","AirNow","250170010","1","0.02","ppm","19","ChelmsfordNR","23","96.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","017","Middlesex","42.6120846820042","-71.3069864063041"
"01/01/2020","AQS","250213003","1","0.028","ppm","26","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"01/02/2020","AQS","250213003","1","0.031","ppm","29","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"01/03/2020","AQS","250213003","1","0.013","ppm","12","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"01/04/2020","AQS","250213003","1","0.023","ppm","21","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"01/05/2020","AQS","250213003","1","0.035","ppm","32","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"01/06/2020","AQS","250213003","1","0.025","ppm","23","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"01/07/2020","AQS","250213003","1","0.034","ppm","31","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"01/08/2020","AQS","250213003","1","0.034","ppm","31","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"01/09/2020","AQS","250213003","1","0.031","ppm","29","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"01/10/2020","AQS","250213003","1","0.029","ppm","27","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"01/11/2020","AQS","250213003","1","0.037","ppm","34","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"01/12/2020","AQS","250213003","1","0.033","ppm","31","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"01/13/2020","AQS","250213003","1","0.023","ppm","21","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"01/14/2020","AQS","250213003","1","0.014","ppm","13","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"01/15/2020","AQS","250213003","1","0.029","ppm","27","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"01/16/2020","AQS","250213003","1","0.034","ppm","31","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"01/17/2020","AQS","250213003","1","0.04","ppm","37","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"01/18/2020","AQS","250213003","1","0.032","ppm","30","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"01/19/2020","AQS","250213003","1","0.033","ppm","31","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"01/20/2020","AQS","250213003","1","0.037","ppm","34","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"01/21/2020","AQS","250213003","1","0.035","ppm","32","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"01/22/2020","AQS","250213003","1","0.034","ppm","31","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"01/23/2020","AQS","250213003","1","0.033","ppm","31","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"01/24/2020","AQS","250213003","1","0.037","ppm","34","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"01/25/2020","AQS","250213003","1","0.038","ppm","35","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"01/26/2020","AQS","250213003","1","0.03","ppm","28","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"01/27/2020","AQS","250213003","1","0.023","ppm","21","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"01/28/2020","AQS","250213003","1","0.035","ppm","32","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"01/29/2020","AQS","250213003","1","0.04","ppm","37","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"01/30/2020","AQS","250213003","1","0.03","ppm","28","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"01/31/2020","AQS","250213003","1","0.037","ppm","34","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"02/01/2020","AQS","250213003","1","0.029","ppm","27","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"02/02/2020","AQS","250213003","1","0.032","ppm","30","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"02/03/2020","AQS","250213003","1","0.029","ppm","27","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"02/04/2020","AQS","250213003","1","0.02","ppm","19","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"02/05/2020","AQS","250213003","1","0.03","ppm","28","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"02/06/2020","AQS","250213003","1","0.033","ppm","31","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"02/07/2020","AQS","250213003","1","0.034","ppm","31","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"02/08/2020","AQS","250213003","1","0.037","ppm","34","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"02/09/2020","AQS","250213003","1","0.035","ppm","32","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"02/10/2020","AQS","250213003","1","0.032","ppm","30","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"02/11/2020","AQS","250213003","1","0.028","ppm","26","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"02/12/2020","AQS","250213003","1","0.038","ppm","35","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"02/13/2020","AQS","250213003","1","0.028","ppm","26","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"02/14/2020","AQS","250213003","1","0.035","ppm","32","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"02/15/2020","AQS","250213003","1","0.035","ppm","32","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"02/16/2020","AQS","250213003","1","0.032","ppm","30","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"02/17/2020","AQS","250213003","1","0.041","ppm","38","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"02/18/2020","AQS","250213003","1","0.033","ppm","31","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"02/19/2020","AQS","250213003","1","0.04","ppm","37","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"02/20/2020","AQS","250213003","1","0.038","ppm","35","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"02/21/2020","AQS","250213003","1","0.036","ppm","33","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"02/22/2020","AQS","250213003","1","0.042","ppm","39","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"02/23/2020","AQS","250213003","1","0.046","ppm","43","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"02/24/2020","AQS","250213003","1","0.047","ppm","44","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"02/25/2020","AQS","250213003","1","0.039","ppm","36","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"02/26/2020","AQS","250213003","1","0.042","ppm","39","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"02/27/2020","AQS","250213003","1","0.04","ppm","37","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"02/28/2020","AQS","250213003","1","0.04","ppm","37","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"02/29/2020","AQS","250213003","1","0.038","ppm","35","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"03/01/2020","AQS","250213003","1","0.037","ppm","34","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"03/02/2020","AQS","250213003","1","0.044","ppm","41","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"03/03/2020","AQS","250213003","1","0.044","ppm","41","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"03/04/2020","AQS","250213003","1","0.038","ppm","35","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"03/05/2020","AQS","250213003","1","0.04","ppm","37","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"03/06/2020","AQS","250213003","1","0.039","ppm","36","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"03/07/2020","AQS","250213003","1","0.042","ppm","39","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"03/08/2020","AQS","250213003","1","0.043","ppm","40","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"03/09/2020","AQS","250213003","1","0.047","ppm","44","BLUE HILL OBSERVATORY","17","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"03/10/2020","AQS","250213003","1","0.041","ppm","38","BLUE HILL OBSERVATORY","15","88.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"03/11/2020","AirNow","250213003","1","0.037","ppm","34","BLUE HILL OBSERVATORY","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"03/12/2020","AirNow","250213003","1","0.035","ppm","32","BLUE HILL OBSERVATORY","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"03/13/2020","AirNow","250213003","1","0.038","ppm","35","BLUE HILL OBSERVATORY","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"03/14/2020","AirNow","250213003","1","0.038","ppm","35","BLUE HILL OBSERVATORY","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"03/15/2020","AirNow","250213003","1","0.045","ppm","42","BLUE HILL OBSERVATORY","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"03/16/2020","AirNow","250213003","1","0.04","ppm","37","BLUE HILL OBSERVATORY","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
"03/17/2020","AirNow","250213003","1","0.032","ppm","30","BLUE HILL OBSERVATORY","24","100.0000","44201","Ozone","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","021","Norfolk","42.2117738927775","-71.1139704977959"
