"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/26/2020","AQS","250250002","1","1.1","ppb","1","BOSTON KENMORE SQ","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"05/27/2020","AQS","250250002","1","0.3","ppb","0","BOSTON KENMORE SQ","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"05/28/2020","AQS","250250002","1","0.4","ppb","0","BOSTON KENMORE SQ","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"05/29/2020","AQS","250250002","1","0.4","ppb","0","BOSTON KENMORE SQ","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"05/30/2020","AQS","250250002","1","0.4","ppb","0","BOSTON KENMORE SQ","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"05/31/2020","AQS","250250002","1","0.4","ppb","0","BOSTON KENMORE SQ","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"06/01/2020","AQS","250250002","1","0.5","ppb","0","BOSTON KENMORE SQ","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"06/02/2020","AQS","250250002","1","0.5","ppb","0","BOSTON KENMORE SQ","20","83.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"06/03/2020","AQS","250250002","1","0.7","ppb","0","BOSTON KENMORE SQ","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"06/04/2020","AQS","250250002","1","0.5","ppb","0","BOSTON KENMORE SQ","19","79.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"06/05/2020","AQS","250250002","1","0.7","ppb","0","BOSTON KENMORE SQ","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"06/06/2020","AQS","250250002","1","0.5","ppb","0","BOSTON KENMORE SQ","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"06/07/2020","AQS","250250002","1","0.5","ppb","0","BOSTON KENMORE SQ","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"06/08/2020","AQS","250250002","1","0.7","ppb","0","BOSTON KENMORE SQ","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"06/09/2020","AQS","250250002","1","0.8","ppb","0","BOSTON KENMORE SQ","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"06/10/2020","AQS","250250002","1","0.5","ppb","0","BOSTON KENMORE SQ","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"06/11/2020","AQS","250250002","1","0.6","ppb","0","BOSTON KENMORE SQ","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"06/12/2020","AQS","250250002","1","0.5","ppb","0","BOSTON KENMORE SQ","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"06/13/2020","AQS","250250002","1","0.4","ppb","0","BOSTON KENMORE SQ","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"06/14/2020","AQS","250250002","1","0.4","ppb","0","BOSTON KENMORE SQ","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"06/15/2020","AQS","250250002","1","0.5","ppb","0","BOSTON KENMORE SQ","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"06/16/2020","AQS","250250002","1","0.7","ppb","0","BOSTON KENMORE SQ","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"06/17/2020","AQS","250250002","1","0.8","ppb","0","BOSTON KENMORE SQ","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"06/18/2020","AQS","250250002","1","0.6","ppb","0","BOSTON KENMORE SQ","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"06/19/2020","AQS","250250002","1","0.5","ppb","0","BOSTON KENMORE SQ","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"06/20/2020","AQS","250250002","1","0.5","ppb","0","BOSTON KENMORE SQ","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"06/21/2020","AQS","250250002","1","0.5","ppb","0","BOSTON KENMORE SQ","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"06/30/2020","AQS","250250002","1","0.6","ppb","0","BOSTON KENMORE SQ","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3488727124916","-71.0971627875593"
"01/01/2020","AQS","250250042","1","0.5","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/02/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/03/2020","AQS","250250042","1","0.9","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/04/2020","AQS","250250042","1","1.2","ppb","1","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/05/2020","AQS","250250042","1","0.5","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/06/2020","AQS","250250042","1","1.3","ppb","1","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/07/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/08/2020","AQS","250250042","1","0.8","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/09/2020","AQS","250250042","1","0.8","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/10/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/11/2020","AQS","250250042","1","0.5","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/12/2020","AQS","250250042","1","0.5","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/13/2020","AQS","250250042","1","0.5","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/14/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/15/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/16/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","19","79.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/17/2020","AQS","250250042","1","0.5","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/18/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/19/2020","AQS","250250042","1","0.9","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/20/2020","AQS","250250042","1","0.5","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/21/2020","AQS","250250042","1","1.2","ppb","1","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/22/2020","AQS","250250042","1","1.4","ppb","1","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/23/2020","AQS","250250042","1","1","ppb","1","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/24/2020","AQS","250250042","1","1.6","ppb","1","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/25/2020","AQS","250250042","1","0.5","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/26/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/27/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/28/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/29/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/30/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"01/31/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/01/2020","AQS","250250042","1","0.9","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/02/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/03/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/04/2020","AQS","250250042","1","2.5","ppb","3","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/05/2020","AQS","250250042","1","1.2","ppb","1","DUDLEY SQUARE ROXBURY","23","96.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/06/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/07/2020","AQS","250250042","1","1.1","ppb","1","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/08/2020","AQS","250250042","1","0.5","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/09/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/10/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/11/2020","AQS","250250042","1","1","ppb","1","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/12/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/13/2020","AQS","250250042","1","1.1","ppb","1","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/14/2020","AQS","250250042","1","0.5","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/15/2020","AQS","250250042","1","0.5","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/16/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/17/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/18/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/19/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/20/2020","AQS","250250042","1","0.5","ppb","0","DUDLEY SQUARE ROXBURY","23","96.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/21/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/22/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/23/2020","AQS","250250042","1","0.8","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/24/2020","AQS","250250042","1","1","ppb","1","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/25/2020","AQS","250250042","1","0.8","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/26/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/27/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/28/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"02/29/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"03/01/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"03/02/2020","AQS","250250042","1","1.4","ppb","1","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"03/03/2020","AQS","250250042","1","0.8","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"03/04/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"03/05/2020","AQS","250250042","1","1","ppb","1","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"03/06/2020","AQS","250250042","1","2","ppb","3","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"03/07/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"03/08/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"03/09/2020","AQS","250250042","1","0.8","ppb","0","DUDLEY SQUARE ROXBURY","22","92.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"03/10/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"03/11/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"03/12/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"03/13/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"03/14/2020","AQS","250250042","1","0.5","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"03/15/2020","AQS","250250042","1","0.5","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"03/16/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"03/17/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"03/18/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"03/19/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"03/20/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","20","83.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"03/21/2020","AQS","250250042","1","0.5","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"03/22/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"03/23/2020","AQS","250250042","1","0.5","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"03/24/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"03/25/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"03/26/2020","AQS","250250042","1","0.6","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"03/27/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","24","100.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"03/28/2020","AQS","250250042","1","0.7","ppb","0","DUDLEY SQUARE ROXBURY","21","88.0000","42401","Sulfur dioxide","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
